type_id,spec_group,spec_key,value_min,value_max,value_text,unit,configuration_scope,source_url,accessed_date,notes
6027,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/6027,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6027,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/6027,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6027,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6027,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6030,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6030,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6030,connection,explicit_connection_types,,,weld | flange,,Type-level official page description,https://www.burkert.com/en/type/6030,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6030,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/6030,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6030,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6030,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6038,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6038,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6038,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6038,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6038,materials,explicit_materials,,,brass,,Type-level official page description,https://www.burkert.com/en/type/6038,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6038,operating_limits,temperature_range_1,12,180,12 to 180°C,°C,Type-level official page description,https://www.burkert.com/en/type/6038,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
6080,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6080,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6080,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/6080,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6080,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6080,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6106,actuation,actuation_method,,,pneumatic | solenoid,,Type-level official page description,https://www.burkert.com/en/type/6106,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6106,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/6106,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6106,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/6106,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6114,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6114,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6115,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/6115,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6126,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6126,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6126,flow_capacity,cv_max_1,,0.058,Cv ratings up to 0.058,Cv,Type-level official page description,https://www.burkert.com/en/type/6126,2026-06-09,Explicit upper limit extracted from the official Type page; confirm configuration-specific limits in the data sheet.
6126,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/6126,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6126,seals,explicit_seal_materials,,,FKM,,Type-level official page description,https://www.burkert.com/en/type/6126,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6144,actuation,actuation_method,,,pneumatic | solenoid,,Type-level official page description,https://www.burkert.com/en/type/6144,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6144,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/6144,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6144,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6144,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6144,operating_limits,pressure_range_1,0,10,0…10 bar,bar,Type-level official page description,https://www.burkert.com/en/type/6144,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
6164,actuation,actuation_method,,,pneumatic | solenoid,,Type-level official page description,https://www.burkert.com/en/type/6164,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6164,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/6164,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6164,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6164,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6164,materials,explicit_materials,,,plastic,,Type-level official page description,https://www.burkert.com/en/type/6164,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6211,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6211,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6211,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6211,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6211,materials,explicit_materials,,,stainless steel | brass | plastic,,Type-level official page description,https://www.burkert.com/en/type/6211,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6212,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6212,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6212,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6212,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6212,materials,explicit_materials,,,stainless steel | brass | plastic,,Type-level official page description,https://www.burkert.com/en/type/6212,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6213,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6213,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6213,dimensions,nominal_diameter_dn_max_1,,40,nominal diameter of up to DN 40,DN,Type-level official page description,https://www.burkert.com/en/type/6213,2026-06-09,Explicit upper limit extracted from the official Type page; confirm configuration-specific limits in the data sheet.
6213,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6213,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6213,materials,explicit_materials,,,stainless steel | brass,,Type-level official page description,https://www.burkert.com/en/type/6213,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6221,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6221,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6221,materials,explicit_materials,,,brass,,Type-level official page description,https://www.burkert.com/en/type/6221,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6222,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6222,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6227,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6227,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6227,connection,explicit_connection_types,,,thread | hose,,Type-level official page description,https://www.burkert.com/en/type/6227,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6227,dimensions,nominal_diameter_dn_range_1,1,13,DN1 …DN13,DN,Type-level official page description,https://www.burkert.com/en/type/6227,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
6227,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6227,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6227,materials,explicit_materials,,,brass,,Type-level official page description,https://www.burkert.com/en/type/6227,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6228,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6228,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6228,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6228,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6228,materials,explicit_materials,,,plastic,,Type-level official page description,https://www.burkert.com/en/type/6228,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6240,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6240,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6240,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/6240,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6240,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6240,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6281,actuation,actuation_method,,,solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/6281,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6281,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6281,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6281,materials,explicit_materials,,,stainless steel | brass,,Type-level official page description,https://www.burkert.com/en/type/6281,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6407,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6407,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6407,connection,explicit_connection_types,,,weld,,Type-level official page description,https://www.burkert.com/en/type/6407,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6407,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/6407,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6407,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6407,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6430,actuation,actuation_method,,,solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/6430,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6430,dimensions,nominal_diameter_dn_range_1,8,40,DN 8 to DN 40,DN,Type-level official page description,https://www.burkert.com/en/type/6430,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
6430,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/6430,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6430,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6430,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6430,operating_limits,pressure_range_1,1,16,1-16 bar,bar,Type-level official page description,https://www.burkert.com/en/type/6430,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
6440,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6440,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6440,connection,explicit_connection_types,,,weld | flange,,Type-level official page description,https://www.burkert.com/en/type/6440,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6440,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/6440,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6440,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6440,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6480,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6480,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6480,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/6480,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6480,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6480,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6481,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6481,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6481,compliance,explicit_certifications_or_ratings,,,ATEX | IECEx,,Type-level official page description,https://www.burkert.com/en/type/6481,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6481,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6481,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6510,actuation,actuation_method,,,pneumatic | solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/6510,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6510,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6510,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6511,actuation,actuation_method,,,pneumatic | solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/6511,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6516,actuation,actuation_method,,,pneumatic | solenoid,,Type-level official page description,https://www.burkert.com/en/type/6516,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6516,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6516,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6517,actuation,actuation_method,,,pneumatic | solenoid,,Type-level official page description,https://www.burkert.com/en/type/6517,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6517,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/6517,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6518,actuation,actuation_method,,,pneumatic | solenoid,,Type-level official page description,https://www.burkert.com/en/type/6518,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6518,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/6518,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6518,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6518,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6519,actuation,actuation_method,,,pneumatic | solenoid,,Type-level official page description,https://www.burkert.com/en/type/6519,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6519,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/6519,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6519,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6519,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6520,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/6520,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6520,communication,explicit_protocols,,,PROFIBUS,,Type-level official page description,https://www.burkert.com/en/type/6520,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6520,compliance,explicit_certifications_or_ratings,,,ATEX,,Type-level official page description,https://www.burkert.com/en/type/6520,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6520,connection,explicit_connection_types,,,flange,,Type-level official page description,https://www.burkert.com/en/type/6520,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6520,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6520,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6521,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/6521,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6521,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6521,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6523,actuation,actuation_method,,,pneumatic,,Type-level official page description,https://www.burkert.com/en/type/6523,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6524,actuation,actuation_method,,,pneumatic | solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/6524,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6524,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6524,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6525,actuation,actuation_method,,,pneumatic | solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/6525,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6526,actuation,actuation_method,,,pneumatic | solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/6526,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6526,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6526,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6527,actuation,actuation_method,,,pneumatic | solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/6527,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6606,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6606,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6606,flow_capacity,cv_max_1,,0.058,Cv ratings up to 0.058,Cv,Type-level official page description,https://www.burkert.com/en/type/6606,2026-06-09,Explicit upper limit extracted from the official Type page; confirm configuration-specific limits in the data sheet.
6606,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/6606,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6606,seals,explicit_seal_materials,,,FKM | FFKM,,Type-level official page description,https://www.burkert.com/en/type/6606,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6624,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6624,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6626,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6626,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6626,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6626,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6628,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6628,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6628,compliance,explicit_certifications_or_ratings,,,USP,,Type-level official page description,https://www.burkert.com/en/type/6628,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6628,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6628,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6642,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6642,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6642,materials,explicit_materials,,,plastic,,Type-level official page description,https://www.burkert.com/en/type/6642,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6650,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6650,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6650,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6650,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6712,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6712,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6712,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6712,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6724,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6724,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6724,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6724,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6732,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6732,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6732,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/6732,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6757,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/6757,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6757,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/6757,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
6757,operating_limits,pressure_max_1,,16,High pressure range up to 16 bar,bar,Type-level official page description,https://www.burkert.com/en/type/6757,2026-06-09,Explicit upper limit extracted from the official Type page; confirm configuration-specific limits in the data sheet.
7011,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/7011,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7011,connection,explicit_connection_types,,,weld | flange | push-in | hose,,Type-level official page description,https://www.burkert.com/en/type/7011,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7011,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/7011,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7011,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/7011,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7012,actuation,actuation_method,,,pneumatic | solenoid | manual,,Type-level official page description,https://www.burkert.com/en/type/7012,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7012,connection,explicit_connection_types,,,weld | flange | push-in | hose,,Type-level official page description,https://www.burkert.com/en/type/7012,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7012,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/7012,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7012,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/7012,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7015,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/7015,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7015,compliance,explicit_certifications_or_ratings,,,FDA,,Type-level official page description,https://www.burkert.com/en/type/7015,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7015,connection,explicit_connection_types,,,flange | push-in,,Type-level official page description,https://www.burkert.com/en/type/7015,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7015,environment,protection_rating,,,IP20,,Type-level official page description,https://www.burkert.com/en/type/7015,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7015,function,way_configuration,,,2/2-way,,Type-level official page description,https://www.burkert.com/en/type/7015,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7016,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/7016,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7016,compliance,explicit_certifications_or_ratings,,,FDA,,Type-level official page description,https://www.burkert.com/en/type/7016,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7016,connection,explicit_connection_types,,,flange | push-in,,Type-level official page description,https://www.burkert.com/en/type/7016,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7016,environment,protection_rating,,,IP20,,Type-level official page description,https://www.burkert.com/en/type/7016,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7016,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/7016,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7017,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/7017,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7017,compliance,explicit_certifications_or_ratings,,,FDA,,Type-level official page description,https://www.burkert.com/en/type/7017,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7017,connection,explicit_connection_types,,,flange | push-in,,Type-level official page description,https://www.burkert.com/en/type/7017,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7017,environment,protection_rating,,,IP20,,Type-level official page description,https://www.burkert.com/en/type/7017,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7017,function,way_configuration,,,3/2-way,,Type-level official page description,https://www.burkert.com/en/type/7017,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
7604,materials,explicit_materials,,,PEEK,,Type-level official page description,https://www.burkert.com/en/type/7604,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8006,environment,protection_rating,,,IP65,,Type-level official page description,https://www.burkert.com/en/type/8006,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8007,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8007,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8008,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/8008,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8008,materials,explicit_materials,,,stainless steel,,Type-level official page description,https://www.burkert.com/en/type/8008,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8010,dimensions,nominal_diameter_dn_range_1,15,40,DN 15 to DN 40,DN,Type-level official page description,https://www.burkert.com/en/type/8010,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8010,dimensions,nominal_diameter_dn_range_2,32,50,DN 32 to DN 50,DN,Type-level official page description,https://www.burkert.com/en/type/8010,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8011,dimensions,nominal_diameter_dn_range_1,6,65,DN06 to DN65,DN,Type-level official page description,https://www.burkert.com/en/type/8011,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8012,dimensions,nominal_diameter_dn_range_1,6,65,DN 06…DN 65,DN,Type-level official page description,https://www.burkert.com/en/type/8012,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8020,dimensions,nominal_diameter_dn_range_1,20,400,DN 20 to DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/8020,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8025,actuation,actuation_method,,,solenoid,,Type-level official page description,https://www.burkert.com/en/type/8025,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8025,dimensions,nominal_diameter_dn_range_1,20,400,DN 20 to DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/8025,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8025,dimensions,nominal_diameter_dn_range_2,6,400,DN 06 to DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/8025,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8026,dimensions,nominal_diameter_dn_range_1,20,400,DN 20 to DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/8026,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8026,dimensions,nominal_diameter_dn_range_2,20,400,DN 20 to DN 400,DN,Type-level official page description,https://www.burkert.com/en/type/8026,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8030,dimensions,nominal_diameter_dn_range_1,6,65,DN 06 to DN 65,DN,Type-level official page description,https://www.burkert.com/en/type/8030,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8031,materials,explicit_materials,,,stainless steel | EPDM,,Type-level official page description,https://www.burkert.com/en/type/8031,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8031,seals,explicit_seal_materials,,,EPDM | FKM,,Type-level official page description,https://www.burkert.com/en/type/8031,2026-06-09,Only values explicitly present in the official Type page title or description are recorded.
8032,dimensions,nominal_diameter_dn_range_1,6,65,DN 06…DN 65,DN,Type-level official page description,https://www.burkert.com/en/type/8032,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8035,dimensions,nominal_diameter_dn_range_1,6,65,DN 06 to DN 65,DN,Type-level official page description,https://www.burkert.com/en/type/8035,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
8035,dimensions,nominal_diameter_dn_range_2,6,65,DN 06 to DN 65,DN,Type-level official page description,https://www.burkert.com/en/type/8035,2026-06-09,Explicit range extracted from the official Type page; confirm configuration-specific limits in the data sheet.
